RESIDENCE,WORKPLACE,JOBS
17089854001,17089854700,21
17089854001,17093890101,2
17089854001,17093890102,7
17089854001,17093890301,2
17089854001,17197880308,2
17089854002,17031221600,2
17089854002,17031243300,5
17089854002,17043840704,2
17089854002,17043841308,2
17089854002,17043842603,2
17089854002,17043845802,3
17089854002,17043846504,6
17089854002,17043846507,2
17089854002,17043846511,2
17089854002,17043846514,2
17089854002,17043846518,8
17089854002,17089852002,2
17089854002,17089852202,2
17089854002,17089852500,4
17089854002,17089852606,6
17089854002,17089852803,2
17089854002,17089852905,4
17089854002,17089852906,2
17089854002,17089852907,2
17089854002,17089853001,8
17089854002,17089853004,2
17089854002,17089853008,2
17089854002,17089853100,20
17089854002,17089853300,2
17089854002,17089854001,29
17089854002,17089854002,18
17089854002,17089854700,10
17089854002,17093890101,6
17089854002,17093890102,13
17089854002,17093890301,5
17089854002,17093890500,2
17089854002,17197880121,2
17089854002,17197880411,2
17089854002,17197880415,2
17089854100,17031243300,10
17089854100,17031842600,2
17089854100,17037001500,4
17089854100,17043840704,4
17089854100,17043846102,2
17089854100,17043846409,2
17089854100,17043846411,2
17089854100,17043846504,3
17089854100,17043846507,3
17089854100,17043846509,2
17089854100,17089852500,6
17089854100,17089852803,2
17089854100,17089852805,2
17089854100,17089852903,6
17089854100,17089852906,6
17089854100,17089852907,3
17089854100,17089853300,4
17089854100,17089853600,5
17089854100,17089853900,2
17089854100,17089854001,12
17089854100,17089854002,8
17089854100,17089854302,12
17089854100,17089854501,2
17089854100,17089854503,2
17089854100,17089854700,15
17089854100,17093890101,6
17089854100,17093890301,10
17089854100,17093890500,2
17089854100,17097864801,4
17089854100,17197880202,2
17089854100,17197880310,2
17089854200,17031243300,26
17089854200,17031320400,2
17089854200,17031805111,6
17089854200,17037001500,2
17089854200,17043846507,15
17089854200,17043846509,2
17089854200,17043846518,6
17089854200,17043846519,2
17089854200,17089852808,2
17089854200,17089852903,2
17089854200,17089852906,2
17089854200,17089852907,4
17089854200,17089853004,4
17089854200,17089853300,2
17089854200,17089853400,2
17089854200,17089853600,2
17089854200,17089854001,14
17089854200,17089854002,4
17089854200,17089854302,15
17089854200,17089854400,4
17089854200,17089854700,11
17089854200,17093890101,2
17089854200,17093890400,2
17089854200,17097864801,2
17089854200,17167001300,2
17089854200,17197880310,2
17089854301,17031221600,2
17089854301,17031243300,9
17089854301,17031804603,2
17089854301,17031824507,2
17089854301,17031839100,2
17089854301,17037001500,2
17089854301,17043840704,4
17089854301,17043841501,2
17089854301,17043841603,2
17089854301,17043846002,2
17089854301,17043846106,2
17089854301,17043846411,2
17089854301,17043846413,2
17089854301,17043846507,11
17089854301,17043846509,6
17089854301,17043846518,10
17089854301,17043846519,2
17089854301,17089851600,2
17089854301,17089852002,2
17089854301,17089852500,2
17089854301,17089852601,2
17089854301,17089852606,2
17089854301,17089852803,4
17089854301,17089852806,2
17089854301,17089852905,4
17089854301,17089852906,8
17089854301,17089852907,4
17089854301,17089853001,2
17089854301,17089853008,2
17089854301,17089853300,4
17089854301,17089853600,16
17089854301,17089853900,2
17089854301,17089854001,8
17089854301,17089854002,8
17089854301,17089854302,16
17089854301,17089854700,8
17089854301,17093890101,4
17089854301,17093890301,5
17089854301,17093890400,2
17089854301,17093890500,2
17089854301,17097861105,2
17089854301,17097864801,3
17089854301,17105960200,2
17089854301,17197880313,2
17089854302,17031100400,2
17089854302,17031243300,6
17089854302,17043840704,2
17089854302,17043841308,3
17089854302,17043846409,2
17089854302,17043846411,2
17089854302,17043846507,7
17089854302,17043846509,5
17089854302,17043846510,2
17089854302,17089852500,4
17089854302,17089852601,2
17089854302,17089852803,2
17089854302,17089852905,8
17089854302,17089852906,6
17089854302,17089853007,2
17089854302,17089853100,3
17089854302,17089853300,2
17089854302,17089853600,11
17089854302,17089854001,5
17089854302,17089854002,4
17089854302,17089854302,2
17089854302,17089854700,6
17089854302,17097861105,2
17089854302,17097864801,2
17089854302,17197880310,2
17089854400,17031100400,4
17089854400,17031120300,2
17089854400,17031243300,16
17089854400,17031770700,2
17089854400,17031801500,2
17089854400,17031804603,2
17089854400,17031804803,2
17089854400,17031805402,2
17089854400,17031809200,2
17089854400,17031824105,2
17089854400,17031839100,4
17089854400,17037001500,4
17089854400,17043841206,2
17089854400,17043841403,2
17089854400,17043841501,10
17089854400,17043842603,2
17089854400,17043844601,2
17089854400,17043846102,2
17089854400,17043846106,2
17089854400,17043846405,8
17089854400,17043846409,2
17089854400,17043846411,6
17089854400,17043846413,8
17089854400,17043846504,17
17089854400,17043846507,12
17089854400,17043846509,20
17089854400,17043846514,4
17089854400,17043846518,31
17089854400,17043846519,12
17089854400,17089852002,2
17089854400,17089852500,6
17089854400,17089852803,6
17089854400,17089852808,2
17089854400,17089852903,4
17089854400,17089852904,3
17089854400,17089852905,9
17089854400,17089852906,2
17089854400,17089852907,4
17089854400,17089853001,8
17089854400,17089853400,2
17089854400,17089853600,8
17089854400,17089854001,17
17089854400,17089854002,10
17089854400,17089854302,37
17089854400,17089854400,2
17089854400,17089854700,9
17089854400,17093890101,2
17089854400,17093890102,9
17089854400,17097861105,2
17089854400,17097864801,2
17089854400,17105960200,2
17089854400,17197880121,2
17089854400,17197880314,2
17089854400,17197883306,2
17089854501,17031081401,4
17089854501,17031081800,2
17089854501,17031243300,2
17089854501,17031280100,2
17089854501,17031320400,2
17089854501,17031770202,2
17089854501,17031770700,2
17089854501,17031804105,2
17089854501,17031804603,6
17089854501,17031804709,2
17089854501,17031818000,2
17089854501,17031820902,6
17089854501,17031838100,2
17089854501,17031839100,22
17089854501,17031980000,2
17089854501,17037000800,2
17089854501,17037001002,4
17089854501,17043840101,2
17089854501,17043840201,3
17089854501,17043841104,2
17089854501,17043841312,2
17089854501,17043841403,11
17089854501,17043841501,2
17089854501,17043841704,2
17089854501,17043842000,2
17089854501,17043842500,2
17089854501,17043842710,6
17089854501,17043844401,2
17089854501,17043844501,2
17089854501,17043844601,2
17089854501,17043844702,2
17089854501,17043845811,2
17089854501,17043846002,2
17089854501,17043846003,4
17089854501,17043846102,2
17089854501,17043846106,11
17089854501,17043846405,12
17089854501,17043846411,2
17089854501,17043846413,4
17089854501,17043846504,8
17089854501,17043846509,7
17089854501,17043846518,6
17089854501,17043846604,2
17089854501,17089850600,2
17089854501,17089850701,2
17089854501,17089851910,2
17089854501,17089852002,8
17089854501,17089852003,2
17089854501,17089852202,36
17089854501,17089852300,2
17089854501,17089852402,2
17089854501,17089852403,54
17089854501,17089852500,6
17089854501,17089852601,55
17089854501,17089852606,20
17089854501,17089852700,6
17089854501,17089852803,6
17089854501,17089852808,15
17089854501,17089853004,10
17089854501,17089853100,10
17089854501,17089853900,2
17089854501,17089854001,12
17089854501,17089854302,4
17089854501,17089854501,21
17089854501,17089854504,17
17089854501,17089854600,2
17089854501,17089854700,2
17089854501,17089854800,12
17089854501,17089854900,4
17089854501,17093890102,2
17089854501,17097861609,2
17089854501,17097866200,2
17089854501,17197880105,2
17089854503,17031040201,2
17089854503,17031040800,2
17089854503,17031081401,2
17089854503,17031081800,2
17089854503,17031243300,6
17089854503,17031281900,2
17089854503,17031320100,4
17089854503,17031320400,4
17089854503,17031770602,2
17089854503,17031804201,2
17089854503,17031804603,6
17089854503,17031804609,4
17089854503,17031804714,2
17089854503,17031804803,2
17089854503,17031805107,2
17089854503,17031806501,2
17089854503,17031811301,4
17089854503,17031813600,2
17089854503,17031820202,2
17089854503,17031820901,2
17089854503,17031839100,6
17089854503,17031842600,2
17089854503,17031980000,2
17089854503,17037001002,3
17089854503,17043840000,2
17089854503,17043840904,2
17089854503,17043841204,2
17089854503,17043841403,5
17089854503,17043841501,2
17089854503,17043841606,4
17089854503,17043841703,2
17089854503,17043842706,2
17089854503,17043842800,2
17089854503,17043844306,4
17089854503,17043844401,4
17089854503,17043844501,2
17089854503,17043844601,2
17089854503,17043844702,2
17089854503,17043846002,2
17089854503,17043846102,8
17089854503,17043846106,2
17089854503,17043846405,5
17089854503,17043846411,4
17089854503,17043846412,2
17089854503,17043846413,4
17089854503,17043846504,2
17089854503,17043846507,10
17089854503,17043846509,4
17089854503,17043846518,20
17089854503,17089850302,2
17089854503,17089851910,2
17089854503,17089852002,4
17089854503,17089852102,2
17089854503,17089852202,6
17089854503,17089852403,37
17089854503,17089852500,4
17089854503,17089852606,21
17089854503,17089852700,10
17089854503,17089852803,8
17089854503,17089852805,2
17089854503,17089852808,6
17089854503,17089852903,4
17089854503,17089852905,5
17089854503,17089852906,7
17089854503,17089852907,2
17089854503,17089853001,6
17089854503,17089853004,2
17089854503,17089853100,54
17089854503,17089853900,8
17089854503,17089854001,45
17089854503,17089854002,7
17089854503,17089854302,33
17089854503,17089854501,2
17089854503,17089854503,21
17089854503,17089854504,31
17089854503,17089854600,2
17089854503,17089854700,25
17089854503,17089854800,8
17089854503,17093890101,4
17089854503,17093890102,6
17089854503,17093890500,2
17089854503,17093890600,4
17089854503,17197880121,4
17089854503,17197880404,4
17089854504,17031081401,2
17089854504,17031100400,3
17089854504,17031243300,4
17089854504,17031281900,2
17089854504,17031320400,2
17089854504,17031770700,2
17089854504,17031804603,2
17089854504,17031805107,2
17089854504,17031811301,2
17089854504,17031812900,2
17089854504,17031817600,2
17089854504,17031824105,2
17089854504,17031824106,2
17089854504,17031839100,16
17089854504,17031980000,2
17089854504,17037000500,2
17089854504,17037000600,2
17089854504,17037000700,2
17089854504,17037001002,7
17089854504,17043841114,2
17089854504,17043841403,13
17089854504,17043841501,2
17089854504,17043841504,4
17089854504,17043841703,2
17089854504,17043842000,2
17089854504,17043842603,6
17089854504,17043842710,2
17089854504,17043844402,3
17089854504,17043846002,4
17089854504,17043846102,2
17089854504,17043846106,8
17089854504,17043846405,2
17089854504,17043846411,4
17089854504,17043846413,2
17089854504,17043846504,2
17089854504,17043846507,4
17089854504,17043846509,2
17089854504,17043846518,4
17089854504,17043846519,2
17089854504,17089852002,2
17089854504,17089852202,7
17089854504,17089852403,60
17089854504,17089852500,8
17089854504,17089852601,5
17089854504,17089852606,2
17089854504,17089852803,4
17089854504,17089852808,6
17089854504,17089852903,2
17089854504,17089852905,8
17089854504,17089853001,4
17089854504,17089853100,24
17089854504,17089853900,6
17089854504,17089854001,26
17089854504,17089854002,2
17089854504,17089854302,8
17089854504,17089854504,26
17089854504,17089854700,10
17089854504,17089854800,2
17089854504,17093890102,11
17089854504,17093890400,2
17089854504,17093890600,2
17089854504,17197880121,2
17089854504,17197880305,2
17089854504,17197880312,2
17089854504,17197883100,2
17089854600,17031803610,2
17089854600,17031803702,3
17089854600,17031804603,2
17089854600,17031804609,2
17089854600,17031805111,2
17089854600,17031822102,2
17089854600,17031980000,3
17089854600,17043841504,2
17089854600,17089850103,2
17089854600,17089850302,2
17089854600,17089850600,14
17089854600,17089851101,12
17089854600,17089851302,12
17089854600,17089851904,14
17089854600,17089851910,10
17089854600,17089852500,2
17089854600,17089852606,2
17089854600,17089854600,36
17089854600,17089854900,6
17089854600,17097864409,2
17089854600,17111870809,2
17089854600,17111871301,2
17089854700,17031243300,4
17089854700,17043846106,4
17089854700,17043846409,2
17089854700,17043846410,2
17089854700,17043846507,2
17089854700,17089852002,2
17089854700,17089852803,2
17089854700,17089852905,2
17089854700,17089852906,2
17089854700,17089853100,3
17089854700,17089853200,2
17089854700,17089853300,2
17089854700,17089853600,7
17089854700,17089854001,4
17089854700,17089854002,9
17089854700,17089854100,2
17089854700,17089854700,32
17089854700,17093890301,2
17089854700,17197880309,2
17089854800,17031081401,8
17089854800,17031280100,5
17089854800,17031320100,2
17089854800,17031770400,2
17089854800,17031804201,5
17089854800,17031804603,7
17089854800,17031980000,2
17089854800,17037000800,2
17089854800,17043840201,6
17089854800,17043840904,2
17089854800,17043841308,2
17089854800,17043841403,17
17089854800,17043841606,2
17089854800,17043842100,2
17089854800,17043842500,2
17089854800,17043842603,2
17089854800,17043844401,4
17089854800,17043844402,2
17089854800,17043846002,2
17089854800,17043846004,2
17089854800,17043846104,3
17089854800,17043846106,5
17089854800,17043846405,2
17089854800,17043846504,4
17089854800,17043846507,2
17089854800,17043846509,2
17089854800,17089850105,2
17089854800,17089852002,4
17089854800,17089852202,23
17089854800,17089852300,2
17089854800,17089852500,7
17089854800,17089852601,85
17089854800,17089852606,16
17089854800,17089852700,7
17089854800,17089852805,2
17089854800,17089852808,9
17089854800,17089853004,3
17089854800,17089853100,3
17089854800,17089853900,6
17089854800,17089854302,2
17089854800,17089854504,4
17089854800,17089854600,2
17089854800,17089854700,2
17089854800,17089854800,20
17089854800,17093890102,2
17089854800,17093890301,2
17089854800,17197880202,2
17089854800,17197880305,3
17089854800,17197880308,2
17089854800,17197883100,2
17089854900,17031020100,4
17089854900,17031320100,2
17089854900,17031770300,2
17089854900,17031770700,6
17089854900,17031803901,2
17089854900,17031804106,2
17089854900,17031804109,2
17089854900,17031804201,2
17089854900,17031804505,2
17089854900,17031804603,13
17089854900,17031804609,2
17089854900,17031805105,2
17089854900,17031805107,2
17089854900,17031980000,6
17089854900,17043840201,2
17089854900,17043840704,2
17089854900,17043841112,2
17089854900,17043841308,2
17089854900,17043841316,2
17089854900,17043841403,3
17089854900,17043841504,2
17089854900,17043844401,2
17089854900,17043846103,2
17089854900,17089850202,2
17089854900,17089850302,2
17089854900,17089850400,5
17089854900,17089850500,2
